"price","volume","yard","area","rooms","sleeping","iso","hood","garden","balcony","garage","age","openh","paint","days","mALM","mAMS","mBRE","mDHA","mEIN","mGRO","mNIJ","mROT","mTIL","mUTR"
235000,200,43,60,3,1,0,"Zeeheldenkwartier",1,0,0,139,0,0,33,0,0,0,1,0,0,0,0,0,0
779000,504,0,156,3,2,0,"Vogelwijk",0,0,1,8,0,0,64,0,0,0,1,0,0,0,0,0,0
299000,286,0,91,3,2,0,"De Velden",0,0,1,18,0,0,49,0,0,0,1,0,0,0,0,0,0
479000,356,137,160,6,4,0,"De Lanen",1,0,0,11,0,0,135,0,0,0,1,0,0,0,0,0,0
389000,360,0,119,7,6,0,"Belgisch Park",0,0,0,87,0,0,40,0,0,0,1,0,0,0,0,0,0
169500,190,0,70,4,3,0,"Leyenburg",0,0,0,81,0,0,30,0,0,0,1,0,0,0,0,0,0
245000,394,0,100,3,2,0,"Rond de Energiecentrale",0,0,0,104,0,0,46,0,0,0,1,0,0,0,0,0,0
1860000,650,0,202,4,2,0,"Archipelbuurt",1,1,1,7,0,0,56,0,0,0,1,0,0,0,0,0,0
149500,185,0,68,3,2,0,"Rond de Energiecentrale",0,0,0,81,0,0,20,0,0,0,1,0,0,0,0,0,0
970000,1070,125,283,9,7,0,"Stadhoudersplantsoen",1,1,0,80,0,0,128,0,0,0,1,0,0,0,0,0,0
269000,226,0,69,3,2,0,"Zeeheldenkwartier",0,0,0,39,0,0,58,0,0,0,1,0,0,0,0,0,0
269500,191,0,72,4,3,0,"Geuzenkwartier",0,0,0,85,0,0,58,0,0,0,1,0,0,0,0,0,0
230000,185,0,65,2,1,0,"Zeeheldenkwartier",0,0,0,128,0,0,6,0,0,0,1,0,0,0,0,0,0
375000,417,0,124,4,3,0,"Morgenstond-West",0,0,1,13,0,0,148,0,0,0,1,0,0,0,0,0,0
1876000,1105,228,268,8,4,0,"Voorhout",1,0,0,150,1,0,129,0,0,0,1,0,0,0,0,0,0
195000,233,0,63,3,1,0,"Bomenbuurt",0,1,0,109,0,0,70,0,0,0,1,0,0,0,0,0,0
300000,307,0,87,3,2,0,"Vruchtenbuurt (buurt)",1,0,0,85,0,0,71,0,0,0,1,0,0,0,0,0,0
165000,221,0,66,3,2,0,"Leyenburg",0,1,0,83,0,0,28,0,0,0,1,0,0,0,0,0,0
229500,240,0,61,2,1,0,"Bohemen en Meer en Bos (buurt)",0,0,0,66,0,0,38,0,0,0,1,0,0,0,0,0,0
415000,294,0,94,4,3,0,"Sweelinckplein en omgeving",0,0,0,21,0,0,63,0,0,0,1,0,0,0,0,0,0
194500,250,0,92,5,4,0,"Leyenburg",0,0,0,48,0,0,68,0,0,0,1,0,0,0,0,0,0
790000,629,0,195,8,5,0,"Vogelwijk",1,1,0,89,1,0,183,0,0,0,1,0,0,0,0,0,0
220000,225,0,70,4,3,0,"Oostbroek-Noord",0,1,0,90,0,0,9,0,0,0,1,0,0,0,0,0,0
239000,272,0,80,4,3,0,"Valkenboskwartier (buurt)",0,0,0,102,0,0,54,0,0,0,1,0,0,0,0,0,0
895000,1041,222,268,9,7,0,"Nassaubuurt",1,0,0,94,0,0,259,0,0,0,1,0,0,0,0,0,0
165000,190,0,72,4,3,0,"Leyenburg",0,0,0,65,0,0,54,0,0,0,1,0,0,0,0,0,0
219500,275,0,100,4,3,0,"Leyenburg",0,0,0,68,0,0,65,0,0,0,1,0,0,0,0,0,0
198000,201,0,58,3,1,0,"Scheveningen Badplaats",1,0,0,85,0,0,36,0,0,0,1,0,0,0,0,0,0
159500,189,4766,70,4,3,0,"Leyenburg",0,0,0,69,0,0,131,0,0,0,1,0,0,0,0,0,0
149500,165,0,60,3,2,0,"Morgenstond-Zuid",0,0,0,61,0,0,15,0,0,0,1,0,0,0,0,0,0
375000,352,135,140,6,5,0,"Zonne Veld",1,0,0,17,0,0,2,0,0,0,1,0,0,0,0,0,0
225000,241,0,78,3,2,0,"Bloemenbuurt-Oost",0,0,0,64,0,0,47,0,0,0,1,0,0,0,0,0,0
299500,243,0,68,3,2,0,"Zeeheldenkwartier",0,0,0,119,0,0,77,0,0,0,1,0,0,0,0,0,0
1720000,1435,265,370,11,6,0,"Sweelinckplein en omgeving",1,1,0,124,1,0,212,0,0,0,1,0,0,0,0,0,0
360000,213,0,69,2,1,0,"Voorhout",0,1,0,23,0,0,52,0,0,0,1,0,0,0,0,0,0
425000,370,5255,147,6,4,0,"Houtwijk",1,1,0,17,0,0,198,0,0,0,1,0,0,0,0,0,0
310000,255,0,67,3,2,0,"Statenkwartier",0,0,0,20,0,0,85,0,0,0,1,0,0,0,0,0,0
174500,185,0,65,4,3,0,"Leyenburg",0,0,0,85,0,0,48,0,0,0,1,0,0,0,0,0,0
678000,850,0,263,6,4,0,"Huygenspark",1,0,0,134,0,0,91,0,0,0,1,0,0,0,0,0,0
225000,227,0,84,3,2,0,"Eykenduynen",0,0,0,86,0,0,54,0,0,0,1,0,0,0,0,0,0
225000,215,194,80,4,3,0,"Groente- en Fruitmarkt",1,0,0,82,0,0,113,0,0,0,1,0,0,0,0,0,0
189000,259,0,70,4,3,0,"Oostbroek-Noord",1,0,0,91,0,0,70,0,0,0,1,0,0,0,0,0,0
1550000,1585,307,312,10,7,0,"Visserijbuurt",1,1,0,109,0,0,256,0,0,0,1,0,0,0,0,0,0
159500,209,0,76,4,3,0,"Oostbroek-Zuid",0,1,0,83,0,0,67,0,0,0,1,0,0,0,0,0,0
140000,195,0,70,4,3,0,"Dreven en Gaarden",0,0,0,59,0,0,50,0,0,0,1,0,0,0,0,0,0
159000,210,0,62,3,1,0,"Bloemenbuurt-Oost",0,0,0,59,0,0,56,0,0,0,1,0,0,0,0,0,0
1195000,998,0,235,5,2,0,"Archipelbuurt",1,0,1,129,1,0,70,0,0,0,1,0,0,0,0,0,0
499000,397,0,107,3,2,0,"Westbroekpark",1,0,0,118,0,0,2,0,0,0,1,0,0,0,0,0,0
205000,238,0,63,4,2,0,"Leyenburg",1,0,0,79,0,0,3,0,0,0,1,0,0,0,0,0,0
190000,250,0,72,3,2,0,"Oostbroek-Noord",0,1,0,87,0,0,1,0,0,0,1,0,0,0,0,0,0
250000,263,0,79,4,2,0,"Bohemen en Meer en Bos (buurt)",0,1,0,62,0,0,3,0,0,0,1,0,0,0,0,0,0
275000,260,0,91,4,0,0,"Bezuidenhout-Oost",1,0,0,66,0,0,23,0,0,0,1,0,0,0,0,0,0
125000,139,0,54,2,1,0,"Landen",0,0,0,57,0,0,33,0,0,0,1,0,0,0,0,0,0
685000,818,0,203,6,4,0,"Valkenboskwartier (buurt)",1,1,0,112,0,0,50,0,0,0,1,0,0,0,0,0,0
250000,274,0,86,3,1,0,"Marlot",0,1,1,50,0,0,92,0,0,0,1,0,0,0,0,0,0
185000,191,0,57,3,2,0,"Rustenburg",1,0,0,92,0,0,57,0,0,0,1,0,0,0,0,0,0
149500,162,0,60,4,2,0,"Zijden, Steden en Zichten",0,0,0,61,0,0,68,0,0,0,1,0,0,0,0,0,0
145000,135,0,46,2,1,0,"Valkenboskwartier (buurt)",0,0,0,33,0,0,29,0,0,0,1,0,0,0,0,0,0
224500,255,0,75,4,3,0,"Leyenburg",0,0,0,80,0,0,80,0,0,0,1,0,0,0,0,0,0
159500,205,175,76,4,3,0,"Leyenburg",0,0,0,83,0,0,105,0,0,0,1,0,0,0,0,0,0
297500,180,0,58,2,1,0,"Haagse Bos",0,0,0,40,0,0,61,0,0,0,1,0,0,0,0,0,0
175000,174,0,67,4,3,0,"Heesterbuurt",0,0,0,95,0,0,56,0,0,0,1,0,0,0,0,0,0
149500,160,0,59,3,2,0,"Rustenburg",0,0,0,93,0,0,90,0,0,0,1,0,0,0,0,0,0
650000,600,0,171,8,3,0,"Sweelinckplein en omgeving",1,0,0,115,0,0,87,0,0,0,1,0,0,0,0,0,0
195000,220,0,80,3,2,0,"Houtwijk",0,1,0,36,0,0,9,0,0,0,1,0,0,0,0,0,0
320000,200,0,66,3,2,0,"Archipelbuurt",0,0,0,129,0,0,70,0,0,0,1,0,0,0,0,0,0
275000,474,161,134,6,0,0,"Venen, Oorden en Raden",1,1,0,49,0,0,5,0,0,0,1,0,0,0,0,0,0
350000,294,0,96,3,2,0,"Kortenbos",0,0,0,143,0,0,67,0,0,0,1,0,0,0,0,0,0
1265000,1093,160,287,9,5,0,"Sweelinckplein en omgeving",1,1,0,123,0,0,5,0,0,0,1,0,0,0,0,0,0
189000,216,0,80,3,2,0,"Transvaalkwartier-Noord",0,1,0,91,0,0,64,0,0,0,1,0,0,0,0,0,0
139500,205,0,65,4,3,0,"Transvaalkwartier-Zuid",0,1,0,92,0,0,50,0,0,0,1,0,0,0,0,0,0
135000,186,0,58,3,2,0,"Rustenburg",0,0,0,93,0,0,21,0,0,0,1,0,0,0,0,0,0
675000,575,436,150,5,4,0,"De Vissen",1,0,1,9,0,0,157,0,0,0,1,0,0,0,0,0,0
230000,261,0,73,2,1,0,"Koningsplein en omgeving",0,0,0,119,0,0,42,0,0,0,1,0,0,0,0,0,0
1095000,960,0,279,7,6,0,"Kortenbos",1,0,1,103,0,0,302,0,0,0,1,0,0,0,0,0,0
175000,239,0,70,4,2,0,"Heesterbuurt",0,0,0,93,0,0,1,0,0,0,1,0,0,0,0,0,0
1495000,1119,176,290,8,6,0,"Statenkwartier",1,0,0,107,0,0,182,0,0,0,1,0,0,0,0,0,0
249500,250,0,94,3,2,0,"Morgenstond-West",1,0,0,11,0,0,128,0,0,0,1,0,0,0,0,0,0
995000,780,0,166,5,4,0,"Archipelbuurt",0,0,0,140,0,0,165,0,0,0,1,0,0,0,0,0,0
475000,340,0,110,3,2,0,"Voorhout",0,0,1,37,0,0,147,0,0,0,1,0,0,0,0,0,0
339000,465,0,134,5,3,0,"Eykenduynen",0,1,0,82,0,0,122,0,0,0,1,0,0,0,0,0,0
149500,225,0,86,4,3,0,"Morgenstond-West",0,0,0,58,0,0,101,0,0,0,1,0,0,0,0,0,0
174500,200,0,70,3,2,0,"Kraayenstein",1,0,0,43,0,0,97,0,0,0,1,0,0,0,0,0,0
349000,268,0,76,3,2,0,"Huygenspark",1,0,0,120,0,0,148,0,0,0,1,0,0,0,0,0,0
275000,285,0,95,5,4,0,"Houtwijk",0,0,0,37,0,0,84,0,0,0,1,0,0,0,0,0,0
335000,370,131,122,5,4,0,"Morgenweide",1,0,0,17,0,0,40,0,0,0,1,0,0,0,0,0,0
350000,458,122,130,5,0,0,"Hoge Veld",1,0,0,12,0,0,7,0,0,0,1,0,0,0,0,0,0
525000,519,136,187,4,3,0,"Waterbuurt",0,0,0,13,0,0,7,0,0,0,1,0,0,0,0,0,0
350000,477,246,132,5,4,0,"Waterbuurt",1,1,0,15,0,0,7,0,0,0,1,0,0,0,0,0,0
325000,417,98,120,7,5,0,"Waterbuurt",1,0,0,12,0,0,7,0,0,0,1,0,0,0,0,0,0
795000,815,156,201,8,6,0,"Statenkwartier",1,1,0,105,0,0,8,0,0,0,1,0,0,0,0,0,0
1675000,1535,810,346,7,5,0,"Kraayenstein",1,0,1,13,0,0,8,0,0,0,1,0,0,0,0,0,0
315000,436,148,110,4,3,0,"Waterbuurt",1,1,0,15,0,0,9,0,0,0,1,0,0,0,0,0,0
450000,490,167,153,4,3,0,"De Vissen",1,0,0,17,0,0,9,0,0,0,1,0,0,0,0,0,0
650000,632,325,185,6,5,0,"De Vissen",1,1,1,17,0,0,9,0,0,0,1,0,0,0,0,0,0
550000,414,87,105,6,4,0,"Oud Scheveningen",1,1,0,81,0,0,9,0,0,0,1,0,0,0,0,0,0
785000,803,149,188,6,3,0,"Rond de Energiecentrale",1,0,1,17,0,0,3,0,0,0,1,0,0,0,0,0,0
139500,140,0,54,2,1,0,"Leyenburg",0,0,0,48,0,0,68,0,0,0,1,0,0,0,0,0,0
495000,685,74,186,10,0,0,"Scheveningen Badplaats",0,0,0,113,0,0,14,0,0,0,1,0,0,0,0,0,0
375000,598,0,187,7,5,0,"Landen",0,0,0,57,0,0,110,0,0,0,1,0,0,0,0,0,0
845000,865,160,211,9,6,0,"Sweelinckplein en omgeving",1,1,0,124,0,0,15,0,0,0,1,0,0,0,0,0,0
395000,530,162,153,5,4,0,"Morgenstond-West",1,0,0,8,0,0,15,0,0,0,1,0,0,0,0,0,0
495000,500,162,150,7,4,0,"Oud Scheveningen",1,1,0,81,0,0,15,0,0,0,1,0,0,0,0,0,0
575000,875,225,215,7,6,0,"Lage Veld",1,0,1,18,0,0,16,0,0,0,1,0,0,0,0,0,0
425000,542,0,155,5,4,0,"Heesterbuurt",1,0,0,97,0,0,127,0,0,0,1,0,0,0,0,0,0
675000,550,150,140,7,4,0,"Statenkwartier",1,1,0,103,1,0,17,0,0,0,1,0,0,0,0,0,0
399500,308,105,98,3,2,0,"Willemspark",0,0,0,90,0,0,191,0,0,0,1,0,0,0,0,0,0
319500,381,341,118,4,3,0,"De Lanen",0,0,1,12,0,0,161,0,0,0,1,0,0,0,0,0,0
299500,300,189,104,5,4,0,"Leyenburg",0,0,0,77,0,0,242,0,0,0,1,0,0,0,0,0,0
547000,470,0,110,6,5,0,"Duttendel",0,0,1,60,0,0,204,0,0,0,1,0,0,0,0,0,0
600000,602,0,158,6,5,0,"Vogelwijk",0,0,0,93,0,0,30,0,0,0,1,0,0,0,0,0,0
600000,602,0,158,6,5,0,"Vogelwijk",0,0,0,93,0,0,30,0,0,0,1,0,0,0,0,0,0
395000,475,172,143,5,3,1,"Waterbuurt",0,0,0,11,0,1,21,0,0,0,1,0,0,0,0,0,0
1095000,790,382,203,9,5,0,"De Bras",1,0,1,5,0,0,6,0,0,0,1,0,0,0,0,0,0
289000,184,39,45,2,1,0,"Scheveningen Badplaats",1,0,0,154,0,0,22,0,0,0,1,0,0,0,0,0,0
230000,311,90,90,4,3,0,"Schildersbuurt-Noord",1,0,0,126,0,0,172,0,0,0,1,0,0,0,0,0,0
459000,562,136,155,6,5,0,"De Venen",1,0,0,9,0,0,22,0,0,0,1,0,0,0,0,0,0
335000,313,0,88,4,2,0,"Scheveningen Badplaats",1,0,1,91,0,0,4,0,0,0,1,0,0,0,0,0,0
174500,176,160,65,3,2,0,"Leyenburg",0,0,0,81,0,0,186,0,0,0,1,0,0,0,0,0,0
699000,710,216,170,5,4,1,"De Vissen",0,0,1,17,0,1,268,0,0,0,1,0,0,0,0,0,0
269000,443,73,116,5,0,0,"Dreven en Gaarden",1,0,0,13,0,0,24,0,0,0,1,0,0,0,0,0,0
669000,451,146,120,5,0,0,"Waalsdorp",1,1,0,82,1,0,25,0,0,0,1,0,0,0,0,0,0
549000,511,0,141,6,4,0,"Waalsdorp",1,0,0,92,0,0,50,0,0,0,1,0,0,0,0,0,0
174500,200,0,82,4,3,0,"Leyenburg",0,0,0,54,0,0,125,0,0,0,1,0,0,0,0,0,0
350000,294,0,96,3,0,0,"Kortenbos",0,0,0,143,0,0,68,0,0,0,1,0,0,0,0,0,0
849000,675,235,203,6,4,0,"Archipelbuurt",0,0,1,16,0,0,18,0,0,0,1,0,0,0,0,0,0
450000,570,102,165,8,4,0,"Valkenboskwartier (buurt)",1,0,1,105,0,0,8,0,0,0,1,0,0,0,0,0,0
315000,315,0,88,4,2,0,"Statenkwartier",0,1,0,92,1,0,195,0,0,0,1,0,0,0,0,0,0
135000,153,0,60,3,2,0,"Houtwijk",0,0,0,94,0,0,86,0,0,0,1,0,0,0,0,0,0
439850,459,25,135,5,3,0,"",1,0,0,-1,0,0,2,0,0,0,1,0,0,0,0,0,0
474850,534,25,157,5,3,0,"",1,0,0,-1,0,0,2,0,0,0,1,0,0,0,0,0,0
439850,469,25,138,5,3,0,"",1,0,0,-1,0,0,2,0,0,0,1,0,0,0,0,0,0
439850,469,25,138,5,3,0,"",1,0,0,-1,0,0,2,0,0,0,1,0,0,0,0,0,0
439850,459,25,135,5,3,0,"",1,0,0,-1,0,0,2,0,0,0,1,0,0,0,0,0,0
439850,469,25,138,5,3,0,"",1,0,0,-1,0,0,2,0,0,0,1,0,0,0,0,0,0
830000,590,172,166,5,0,0,"Waalsdorp",1,0,0,71,0,0,35,0,0,0,1,0,0,0,0,0,0
375000,418,129,120,6,4,0,"Lage Veld",1,0,0,21,0,0,35,0,0,0,1,0,0,0,0,0,0
800000,1127,153,269,10,5,0,"Koningsplein en omgeving",1,1,0,121,0,0,36,0,0,0,1,0,0,0,0,0,0
825000,960,169,237,8,6,0,"Bezuidenhout-Oost",1,1,0,108,1,0,36,0,0,0,1,0,0,0,0,0,0
700000,568,290,163,6,5,0,"Bosweide",1,0,1,18,0,0,38,0,0,0,1,0,0,0,0,0,0
405000,418,115,116,5,4,0,"De Vissen",1,0,1,1,0,0,18,0,0,0,1,0,0,0,0,0,0
325000,435,96,121,5,4,0,"Waterbuurt",1,0,0,12,0,0,90,0,0,0,1,0,0,0,0,0,0
695000,524,0,120,4,3,0,"Kortenbos",0,0,0,319,0,0,326,0,0,0,1,0,0,0,0,0,0
995000,625,452,152,7,5,0,"Vogelwijk",1,0,1,89,0,0,21,0,0,0,1,0,0,0,0,0,0
499000,475,1998,135,7,6,0,"Duindorp",1,0,1,10,0,0,43,0,0,0,1,0,0,0,0,0,0
1050000,1111,173,247,8,6,0,"Stadhoudersplantsoen",1,1,0,117,0,0,43,0,0,0,1,0,0,0,0,0,0
350000,300,0,92,3,2,0,"Sweelinckplein en omgeving",0,0,0,64,0,0,139,0,0,0,1,0,0,0,0,0,0
549000,520,0,153,4,3,1,"Huygenspark",0,0,0,269,0,1,175,0,0,0,1,0,0,0,0,0,0
559000,525,131,150,5,4,0,"",1,1,0,1,0,0,7,0,0,0,1,0,0,0,0,0,0
165000,190,345,70,3,2,0,"Oostbroek-Zuid",0,0,0,85,0,0,202,0,0,0,1,0,0,0,0,0,0
575000,660,0,173,6,4,0,"Statenkwartier",0,0,0,107,0,0,217,0,0,0,1,0,0,0,0,0,0
949000,1018,162,249,8,6,0,"Statenkwartier",1,1,0,107,0,0,238,0,0,0,1,0,0,0,0,0,0
440000,396,181,147,6,5,0,"Zonne Veld",1,0,0,17,0,0,9,0,0,0,1,0,0,0,0,0,0
995000,901,345,229,8,0,0,"Marlot",1,1,1,93,0,0,49,0,0,0,1,0,0,0,0,0,0
495000,673,198,166,7,6,0,"Erasmus Veld",1,0,1,15,0,0,10,0,0,0,1,0,0,0,0,0,0
459000,539,122,155,6,6,0,"De Venen",1,0,0,8,0,0,50,0,0,0,1,0,0,0,0,0,0
750000,438,755,141,5,4,0,"Hoge Veld",0,0,0,94,0,0,10,0,0,0,1,0,0,0,0,0,0
695000,593,108,167,7,4,0,"Kortenbos",0,0,0,419,0,0,240,0,0,0,1,0,0,0,0,0,0
249500,180,0,68,4,3,0,"Moerwijk-Noord",1,0,0,79,0,0,170,0,0,0,1,0,0,0,0,0,0
498000,520,0,148,4,3,0,"Visserijbuurt",0,0,0,90,0,0,107,0,0,0,1,0,0,0,0,0,0
750000,464,65,125,4,2,0,"Voorhout",0,0,1,129,0,0,14,0,0,0,1,0,0,0,0,0,0
400000,654,133,178,6,5,0,"Morgenstond-West",1,0,1,13,0,0,15,0,0,0,1,0,0,0,0,0,0
410000,494,171,148,7,6,0,"Zonne Veld",1,0,0,18,0,0,15,0,0,0,1,0,0,0,0,0,0
425000,617,153,182,5,3,0,"Hoge Veld",1,0,0,14,0,0,15,0,0,0,1,0,0,0,0,0,0
490000,451,148,140,5,4,0,"Hoge Veld",1,1,0,10,0,0,15,0,0,0,1,0,0,0,0,0,0
565000,595,251,171,6,5,0,"De Bras",1,0,1,15,0,0,55,0,0,0,1,0,0,0,0,0,0
599000,649,310,181,6,5,0,"De Velden",1,0,1,15,0,0,56,0,0,0,1,0,0,0,0,0,0
1295000,1316,210,287,7,5,0,"Bezuidenhout-Midden",1,0,0,134,0,0,56,0,0,0,1,0,0,0,0,0,0
225000,190,0,74,3,1,0,"Koningsplein en omgeving",0,0,0,119,0,0,52,0,0,0,1,0,0,0,0,0,0
695000,600,0,160,6,3,0,"Statenkwartier",1,0,0,107,0,0,19,0,0,0,1,0,0,0,0,0,0
629000,585,206,166,7,6,0,"De Velden",1,1,1,17,0,0,59,0,0,0,1,0,0,0,0,0,0
350000,388,0,114,4,2,0,"Morgenweide",0,0,1,17,0,0,25,0,0,0,1,0,0,0,0,0,0
360000,374,110,118,4,3,0,"Houtwijk",1,0,0,36,0,0,21,0,0,0,1,0,0,0,0,0,0
375000,421,136,131,5,4,0,"Zonne Veld",1,0,0,17,0,0,21,0,0,0,1,0,0,0,0,0,0
450000,500,0,150,5,4,0,"Hoge Veld",0,1,0,10,0,0,4,0,0,0,1,0,0,0,0,0,0
385000,442,158,161,7,6,0,"Parkbuurt Oosteinde",1,0,0,22,0,0,23,0,0,0,1,0,0,0,0,0,0
259000,187,0,78,4,3,0,"Geuzenkwartier",0,0,0,103,0,0,203,0,0,0,1,0,0,0,0,0,0
425000,450,144,131,5,4,0,"Rietbuurt",1,0,0,10,0,0,63,0,0,0,1,0,0,0,0,0,0
450000,437,226,131,4,3,0,"Zonne Veld",1,0,1,17,0,0,24,0,0,0,1,0,0,0,0,0,0
375000,438,168,130,5,4,0,"De Velden",1,0,0,17,0,0,274,0,0,0,1,0,0,0,0,0,0
875000,750,152,187,8,6,0,"Statenkwartier",1,1,0,110,0,0,66,0,0,0,1,0,0,0,0,0,0
699000,726,0,188,6,4,0,"Statenkwartier",1,1,0,103,0,0,7,0,0,0,1,0,0,0,0,0,0
275000,324,0,70,2,1,0,"Uilennest",0,1,0,67,0,0,7,0,0,0,1,0,0,0,0,0,0
299000,259,0,77,3,2,0,"Uilennest",0,1,0,67,0,0,7,0,0,0,1,0,0,0,0,0,0
1095000,1309,165,336,11,4,0,"Zeeheldenkwartier",1,0,1,129,0,0,67,0,0,0,1,0,0,0,0,0,0
850000,435,0,145,4,3,0,"Zorgvliet",0,1,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0
535000,740,0,160,6,5,0,"Burgen en Horsten",1,0,1,10,0,0,7,0,0,0,1,0,0,0,0,0,0
595000,528,0,139,4,0,0,"Rond de Energiecentrale",1,0,1,8,0,0,8,0,0,0,1,0,0,0,0,0,0
189000,280,0,87,4,3,0,"Rustenburg",0,1,0,93,0,0,8,0,0,0,1,0,0,0,0,0,0
159500,235,0,72,4,3,0,"Morgenstond-West",0,1,0,58,0,0,8,0,0,0,1,0,0,0,0,0,0
220000,186,0,69,3,2,0,"Visserijbuurt",1,0,0,119,0,0,167,0,0,0,1,0,0,0,0,0,0
419000,420,164,97,3,0,0,"Sweelinckplein en omgeving",1,0,0,120,0,0,254,0,0,0,1,0,0,0,0,0,0
1110000,696,391,191,8,6,0,"Vogelwijk",1,0,0,69,0,0,49,0,0,0,1,0,0,0,0,0,0
499000,478,0,121,5,3,0,"Sweelinckplein en omgeving",1,0,0,113,1,0,9,0,0,0,1,0,0,0,0,0,0
469000,528,0,126,5,3,0,"Bomenbuurt",0,0,0,105,0,0,9,0,0,0,1,0,0,0,0,0,0
425000,436,0,134,5,3,0,"Valkenboskwartier (buurt)",0,1,0,100,0,0,9,0,0,0,1,0,0,0,0,0,0
449000,475,0,137,5,3,0,"Visserijbuurt",1,0,0,119,1,0,9,0,0,0,1,0,0,0,0,0,0
1575000,1694,391,382,15,8,0,"Statenkwartier",1,1,1,91,1,0,69,0,0,0,1,0,0,0,0,0,0
275000,309,0,100,5,0,0,"Nieuw Waldeck",1,0,1,38,0,0,10,0,0,0,1,0,0,0,0,0,0
260000,322,0,79,4,2,0,"Eykenduynen",0,1,0,86,0,0,10,0,0,0,1,0,0,0,0,0,0
375000,289,0,83,5,3,0,"Bohemen en Meer en Bos (buurt)",1,0,0,67,0,0,10,0,0,0,1,0,0,0,0,0,0
350000,287,0,88,4,0,0,"Bomenbuurt",0,1,0,65,0,0,12,0,0,0,1,0,0,0,0,0,0
299000,322,0,84,4,2,0,"Vruchtenbuurt (buurt)",1,0,0,86,0,0,12,0,0,0,1,0,0,0,0,0,0
225000,312,0,93,4,2,0,"Groente- en Fruitmarkt",1,0,0,82,0,0,3,0,0,0,1,0,0,0,0,0,0
325000,350,0,91,5,3,0,"Visserijbuurt",0,0,0,113,0,0,1,0,0,0,1,0,0,0,0,0,0
209500,274,0,86,4,2,0,"Houtwijk",0,1,0,36,0,0,3,0,0,0,1,0,0,0,0,0,0
649000,625,0,120,4,3,0,"Westvliet",1,1,1,93,1,0,1,0,0,0,1,0,0,0,0,0,0
345000,371,0,85,3,0,0,"Stadhoudersplantsoen",1,0,0,115,0,0,13,0,0,0,1,0,0,0,0,0,0
1264000,1339,198,361,14,10,0,"Statenkwartier",1,0,0,107,0,0,73,0,0,0,1,0,0,0,0,0,0
392500,345,0,119,3,2,0,"",0,0,1,-1,0,0,38,0,0,0,1,0,0,0,0,0,0
339500,354,0,122,3,2,0,"",0,0,1,-1,0,0,38,0,0,0,1,0,0,0,0,0,0
795000,726,0,193,8,0,0,"Sweelinckplein en omgeving",1,0,0,114,0,0,14,0,0,0,1,0,0,0,0,0,0
265000,422,0,131,7,5,0,"Rustenburg",0,1,0,91,0,0,14,0,0,0,1,0,0,0,0,0,0
147500,235,0,83,4,3,0,"Noordpolderbuurt",0,1,0,89,0,0,14,0,0,0,1,0,0,0,0,0,0
350000,310,0,94,5,4,0,"Rijslag",0,0,0,119,0,0,14,0,0,0,1,0,0,0,0,0,0
325000,263,0,77,3,2,0,"Bohemen en Meer en Bos (buurt)",1,0,0,66,0,0,14,0,0,0,1,0,0,0,0,0,0
299000,262,0,82,4,2,0,"Vruchtenbuurt (buurt)",1,0,0,87,0,0,15,0,0,0,1,0,0,0,0,0,0
338000,354,0,122,3,2,0,"",0,0,1,-1,0,0,39,0,0,0,1,0,0,0,0,0,0
350000,380,0,103,4,2,0,"Scheveningen Badplaats",0,1,0,71,0,0,15,0,0,0,1,0,0,0,0,0,0
425000,384,0,108,5,4,0,"Scheveningen Badplaats",0,1,0,88,0,0,15,0,0,0,1,0,0,0,0,0,0
365000,370,0,104,4,0,0,"Koningsplein en omgeving",1,0,0,117,0,0,16,0,0,0,1,0,0,0,0,0,0
395000,415,0,115,5,3,0,"Geuzenkwartier",1,0,1,104,0,0,16,0,0,0,1,0,0,0,0,0,0
549000,399,0,104,3,1,0,"Archipelbuurt",1,0,0,129,0,0,171,0,0,0,1,0,0,0,0,0,0
200000,285,0,89,4,3,0,"Burgen en Horsten",0,1,0,51,0,0,22,0,0,0,1,0,0,0,0,0,0
175000,267,0,77,4,3,0,"Oostbroek-Noord",1,0,0,92,0,0,17,0,0,0,1,0,0,0,0,0,0
489000,474,0,145,7,4,0,"Scheveningen Badplaats",1,1,0,117,0,0,17,0,0,0,1,0,0,0,0,0,0
410000,503,0,147,7,5,0,"Belgisch Park",0,1,0,87,0,0,17,0,0,0,1,0,0,0,0,0,0
1125000,1049,174,254,8,6,0,"Statenkwartier",1,0,0,112,0,0,367,0,0,0,1,0,0,0,0,0,0
529500,589,207,145,7,5,0,"Morgenweide",1,0,0,20,0,0,78,0,0,0,1,0,0,0,0,0,0
625000,515,0,144,6,4,0,"Sweelinckplein en omgeving",1,0,0,122,0,0,63,0,0,0,1,0,0,0,0,0,0
775000,648,233,210,7,6,0,"Bohemen en Meer en Bos (buurt)",1,0,0,28,0,0,58,0,0,0,1,0,0,0,0,0,0
235000,291,0,86,3,0,0,"Dreven en Gaarden",0,1,1,10,0,0,19,0,0,0,1,0,0,0,0,0,0
295000,370,0,101,4,3,0,"Heesterbuurt",1,0,0,101,0,0,20,0,0,0,1,0,0,0,0,0,0
175000,242,0,75,3,0,0,"Nieuw Waldeck",0,1,0,40,0,0,21,0,0,0,1,0,0,0,0,0,0
